name,date,total_distance_used_sum,total_fuel_used_sum,consumption,performance
754,2024-07-13,2414.647706,149.521352,8.65309582797558,0.061922636427858266
868,2024-07-13,836.365366,42.795864,8.65309582797558,0.051168862006655595
897,2024-07-13,884.832304,46.2301,8.65309582797558,0.052247301314622886
942,2024-07-13,1365.7734580000001,77.66656800000001,8.65309582797558,0.05686636209326599
782,2024-07-14,1103.554896,71.59061200000001,8.65309582797558,0.06487272383049623
630,2024-07-01,504.553252,42.267520000000005,11.937138777008917,0.08377216841325602
848,2024-07-01,490.88309,29.323092000000003,8.65309582797558,0.05973538831822462
1011,2024-07-01,874.890368,45.701756,8.65309582797558,0.05223712326891226
1228,2024-07-01,2130.059788,138.161956,8.65309582797558,0.06486294740568099
452,2024-07-02,2441.98803,158.23902800000002,8.65309582797558,0.06479926439279067
629,2024-07-02,1106.04038,74.232332,8.65309582797558,0.06711539048872701
788,2024-07-02,1406.783944,87.440932,8.65309582797558,0.06215661784664213
1021,2024-07-02,647.468582,57.325324,11.294634496963331,0.08853761494175481
567,2024-07-03,325.598404,24.039652,13.5442228531428,0.07383221694170221
1143,2024-07-03,607.700838,45.701756,13.297100400255953,0.07520436560595957
446,2024-07-04,219.965334,15.850320000000002,13.877658873764062,0.07205826350801259
793,2024-07-04,1312.335552,75.024848,8.65309582797558,0.057168951862701656
678,2024-07-05,0.0,0.528344,0.0,""
691,2024-07-05,416.31857,39.361628,10.576761967264158,0.09454689470133412
986,2024-07-05,882.34682,38.569112000000004,8.65309582797558,0.0437119635111282
504,2024-07-06,1429.1533,87.440932,8.65309582797558,0.06118373165425991
696,2024-07-06,1154.507318,84.006696,13.743039221540148,0.07276410871567988
895,2024-07-06,93.20565,5.019268,8.65309582797558,0.05385154226165474
1207,2024-07-06,1705.042024,105.932972,8.65309582797558,0.06212924403557105
1219,2024-07-06,1020.291182,72.383128,14.095704485166765,0.07094359853048303
499,2024-07-07,1289.966196,75.28902000000001,8.65309582797558,0.05836511083271829
503,2024-07-07,0.0,5.811784,0.0,""
574,2024-07-07,1572.06863,106.46131600000001,14.76657145587041,0.0677205269339927
680,2024-07-07,812.753268,59.702872000000006,13.613302690028043,0.07345756006237308
1199,2024-07-07,975.55247,74.760676,13.049005469131925,0.07663419272568701
485,2024-07-08,569.175836,36.191564,8.65309582797558,0.0635859109099635
846,2024-07-08,514.495188,35.66322,14.426492840523093,0.0693169165267295
991,2024-07-08,1659.06057,100.91370400000001,8.65309582797558,0.06082581059713812
1056,2024-07-08,560.476642,38.569112000000004,14.53174866976455,0.06881484277805106
586,2024-07-09,807.7823,52.041884,8.65309582797558,0.06442563051951003
773,2024-07-09,1521.116208,85.8559,8.65309582797558,0.05644269619142735
643,2024-07-09,1660.303312,112.537272,14.753363774447989,0.06778115250787381
1064,2024-07-09,1066.272636,55.740292000000004,8.65309582797558,0.05227583463935016
1176,2024-07-09,1016.562956,66.835516,8.65309582797558,0.06574655864206014
609,2024-07-10,1050.11699,62.080420000000004,8.65309582797558,0.05911762269459139
611,2024-07-10,1153.264576,72.383128,8.65309582797558,0.06276367930336915
330,2024-07-10,768.014556,52.306056000000005,14.683090539267573,0.068105552936942
976,2024-07-11,2156.15737,119.66991600000001,8.65309582797558,0.055501475757309876
959,2024-07-13,2038.09688,100.121188,8.65309582797558,0.049124842387276504
932,2024-07-01,1943.648488,129.972624,8.65309582797558,0.06687043711990374
1137,2024-07-01,775.471008,50.19268,8.65309582797558,0.06472541137218119
1069,2024-07-03,1286.23797,90.08265200000001,14.278420333362297,0.07003575862404374
999,2024-07-07,0.0,0.528344,0.0,""
1107,2024-07-08,1280.02426,72.6473,8.65309582797558,0.05675462744745167
1128,2024-07-08,1323.52023,78.194912,8.65309582797558,0.05908101004243811
1104,2024-07-09,223.69356,19.020384,11.760727859122087,0.08502875093945485
1142,2024-07-09,431.231474,30.643952000000002,14.07231919694953,0.07106149213960204
486,2024-07-10,1021.533924,62.872936,8.65309582797558,0.061547575193401025
1074,2024-07-10,1460.22185,100.91370400000001,14.470005481118797,0.06910847416781225
1107,2024-07-10,467.270992,30.379780000000004,8.65309582797558,0.06501533482737573
702,2024-07-12,131.730652,11.623568,11.333065027881283,0.08823738305037769
1160,2024-07-12,1344.646844,75.81736400000001,8.65309582797558,0.05638459223572908
587,2024-07-13,0.0,25.360512,0.0,""
908,2024-07-13,1173.148448,72.11895600000001,8.65309582797558,0.06147470605527325
927,2024-07-13,248.54840000000002,18.756212,13.251524348306576,0.07546301645876619
568,2024-07-14,1409.269428,76.345708,8.65309582797558,0.05417396168761563
913,2024-07-14,1150.779092,67.099688,8.65309582797558,0.05830805275005813
1112,2024-07-02,1145.808124,79.515772,14.409822041342942,0.06939710963334032
1133,2024-07-02,889.803272,60.75956000000001,14.644662864576372,0.06828426227679685
1227,2024-07-02,526.922608,41.475004000000006,12.704582451637615,0.07871175647107556
722,2024-07-03,840.0935920000001,63.665452,13.195439058533662,0.07578376100742833
353,2024-07-04,994.1936000000001,69.477236,14.309630855205581,0.06988300467836446
486,2024-07-04,1092.370218,66.57134400000001,8.65309582797558,0.06094210818186185
681,2024-07-04,1463.950076,104.083768,14.065114129995754,0.07109789446125894
815,2024-07-05,118.06049,9.510192,12.414101629073315,0.0805535535215888
857,2024-07-05,745.6452,51.513540000000006,14.474741980457953,0.06908586013830707
432,2024-07-06,1399.3274920000001,92.988544,8.65309582797558,0.06645230979282439
499,2024-07-06,1.242742,0.792516,1.568097047882945,0.6377156320459114
918,2024-07-06,1.242742,8.717676,0.14255427708026772,7.014871952505025
1228,2024-07-07,2745.217078,182.542852,8.65309582797558,0.06649486973649084
557,2024-07-08,897.259724,58.382012,8.65309582797558,0.06506701508871025
691,2024-07-08,502.067768,37.776596000000005,13.290444909329574,0.07524202589320572
724,2024-07-08,437.445184,31.964812000000002,13.6852105997057,0.07307158283859402
885,2024-07-08,541.835512,33.285672000000005,8.65309582797558,0.06143132235304652
689,2024-07-09,651.196808,43.852552,14.849690116096323,0.06734147259517893
690,2024-07-09,1.242742,0.792516,1.568097047882945,0.6377156320459114
727,2024-07-09,775.471008,54.947776000000005,14.112873430946504,0.07085729244954572
695,2024-07-11,867.433916,67.36386,12.876843993203476,0.07765878040673707
461,2024-07-12,1127.166994,78.459084,14.36630325686698,0.06960732918692969
884,2024-07-12,292.04437,16.642836000000003,8.65309582797558,0.056987354353038894
1169,2024-07-14,2231.964632,133.935204,8.65309582797558,0.06000776270365201
488,2024-07-03,1122.196026,62.872936,8.65309582797558,0.05602669635545474
999,2024-07-04,997.921826,69.741408,14.308885561931872,0.06988664460777112
1117,2024-07-04,608.94358,39.889972,8.65309582797558,0.06550684383600859
910,2024-07-05,903.473434,49.664336000000006,8.65309582797558,0.0549704442112019
971,2024-07-06,1383.171846,79.25160000000001,8.65309582797558,0.057297001980764733
756,2024-07-10,1.242742,3.698408,0.33602079597491674,2.97600628288092
1135,2024-07-10,13.670162,14.793632,0.9240571889310211,1.082184102865789
558,2024-07-11,1170.662964,64.72214000000001,8.65309582797558,0.0552867409240086
679,2024-07-11,1683.91541,106.72548800000001,8.65309582797558,0.06337936416889255
764,2024-07-11,0.0,0.528344,0.0,""
840,2024-07-11,1155.75006,77.93074,14.830477164723446,0.0674287137826322
1098,2024-07-11,1334.704908,77.66656800000001,8.65309582797558,0.05819006698370515
708,2024-07-12,1411.754912,87.17676,8.65309582797558,0.06175063338472733
716,2024-07-12,1114.739574,52.306056000000005,8.65309582797558,0.046922220418093824
1071,2024-07-12,456.086314,34.078188000000004,13.3835259668149,0.07471872528058363
924,2024-07-13,1312.335552,90.08265200000001,14.568127412589938,0.06864300206049741
936,2024-07-13,2589.874328,163.78664,8.65309582797558,0.06324115352982487
821,2024-07-14,1902.638002,126.80256000000001,8.65309582797558,0.06664565717004954
836,2024-07-14,973.066986,65.778828,14.793011909546335,0.06759948590014131
613,2024-07-01,182.683074,11.623568,8.65309582797558,0.06362695648530635
619,2024-07-01,1362.045232,91.66768400000001,14.85851035573234,0.06730149766421267
394,2024-07-02,452.358088,37.776596000000005,11.974559274742488,0.0835103803869646
741,2024-07-02,1303.636358,98.271984,13.265595187332332,0.07538297271086083
499,2024-07-03,1047.631506,63.40128000000001,8.65309582797558,0.0605186839426725
642,2024-07-03,1161.96377,68.948892,8.65309582797558,0.059338245976464477
838,2024-07-03,205.05243000000002,24.832168000000003,8.257532326617635,0.12110155436831449
856,2024-07-03,929.571016,65.250484,14.246193422871775,0.07019418944533873
966,2024-07-03,883.589562,50.456852000000005,8.65309582797558,0.05710440024414866
1017,2024-07-03,1171.905706,88.49762000000001,13.242228502868212,0.07551599036245328
632,2024-07-04,1381.929104,95.10192,14.531032643715289,0.06881823367401922
776,2024-07-04,0.0,21.133760000000002,0.0,""
798,2024-07-04,935.784726,67.36386,13.89149502418656,0.07198649232921975
1130,2024-07-04,58.408874,2.905892,8.65309582797558,0.04975086491138316
758,2024-07-05,970.581502,58.382012,8.65309582797558,0.06015158117035699
830,2024-07-05,1133.380704,74.232332,8.65309582797558,0.06549637887606034
1169,2024-07-05,448.629862,36.191564,12.395978852972478,0.08067132187469055
684,2024-07-06,1364.530716,91.403512,8.65309582797558,0.06698530925558147
766,2024-07-06,1683.91541,102.49873600000001,8.65309582797558,0.06086929034042156
876,2024-07-06,1352.103296,73.175644,8.65309582797558,0.05411986215585707
1132,2024-07-06,4.970968,9.246020000000001,0.5376332735598668,1.860003926800575
1172,2024-07-06,1087.39925,71.59061200000001,8.65309582797558,0.0658365471559779
661,2024-07-07,0.0,0.0,"",""
914,2024-07-07,260.97582,21.397932,12.196310372422905,0.08199200983447433
1220,2024-07-07,841.336334,64.45796800000001,13.052479935451888,0.07661379331324589
620,2024-07-08,592.787934,46.2301,12.822553574402823,0.07798758602937421
663,2024-07-08,0.0,0.0,"",""
824,2024-07-08,1114.739574,65.250484,8.65309582797558,0.05853428506701602
596,2024-07-09,1032.718602,65.250484,8.65309582797558,0.06318321745501007
602,2024-07-09,1876.54042,123.632496,8.65309582797558,0.06588320437030608
706,2024-07-09,1584.49605,86.64841600000001,8.65309582797558,0.054685157466943524
819,2024-07-09,842.579076,62.608764,13.457845550185274,0.07430609871921387
741,2024-07-10,2844.636438,144.23791200000002,8.65309582797558,0.050705218450133635
1209,2024-07-10,1347.132328,73.96816000000001,8.65309582797558,0.05490786499780296
667,2024-07-11,67.108068,13.472772,4.9810141520987665,0.20076232860704618
935,2024-07-11,59.651616000000004,4.755096,12.54477638306356,0.07971445400573891
300,2024-07-13,99.41936,12.944428,7.6804753365695255,0.13020027487604025
510,2024-07-14,654.925034,53.891088,12.152752121092822,0.08228588800592405
869,2024-07-01,770.50004,51.249368000000004,8.65309582797558,0.06651442613812195
1103,2024-07-06,1195.517804,82.157492,14.551537235338197,0.06872126180397728
931,2024-07-07,1033.961344,66.30717200000001,8.65309582797558,0.0641292562674374
679,2024-07-10,88.234682,15.321976000000001,5.758701227570126,0.173650266003112
1050,2024-07-11,1978.445264,117.29236800000001,8.65309582797558,0.059285121572107344
460,2024-07-12,39.767744,10.566880000000001,3.7634329149190675,0.2657148466857964
957,2024-07-13,1270.082324,89.025964,14.266425960857891,0.07009464057386568
1197,2024-07-14,34.796776,15.321976000000001,2.271037103830472,0.44032746022217695
392,2024-07-01,54.680648,12.151912000000001,4.4997567460988845,0.22223423540993884
541,2024-07-01,1235.285548,85.327556,14.476982652591152,0.06907516738793741
722,2024-07-01,121.78871600000001,13.472772,9.039618276031094,0.11062414025286217
935,2024-07-02,1171.905706,84.006696,13.950146378807707,0.07168383562764222
1109,2024-07-02,1210.430708,77.66656800000001,8.65309582797558,0.0641644065097529
988,2024-07-03,1773.392834,114.91482,8.65309582797558,0.06479941601027131
994,2024-07-03,1871.569452,95.10192,8.65309582797558,0.05081399458533159
330,2024-07-03,58.408874,5.811784,10.050076534158874,0.09950172982276632
1223,2024-07-03,1477.620238,103.555424,14.268883086220573,0.07008257016035808
647,2024-07-04,0.0,1.3208600000000001,0.0,""
692,2024-07-04,439.930668,30.908124,14.233496280783655,0.07025680692031226
789,2024-07-04,633.79842,38.30494,8.65309582797558,0.06043710238343605
922,2024-07-04,1065.029894,77.40239600000001,13.759650205143519,0.0726762661180288
1040,2024-07-04,0.0,5.547612,0.0,""
1046,2024-07-04,1962.289618,119.66991600000001,8.65309582797558,0.06098483878336455
769,2024-07-05,792.869396,52.8344,8.65309582797558,0.0666369521469082
1144,2024-07-05,514.495188,37.248252,13.812599528160408,0.07239766837236192
539,2024-07-06,297.015338,24.039652,12.355226190462323,0.0809374093670543
587,2024-07-06,0.0,5.283440000000001,0.0,""
426,2024-07-07,869.9194,53.362744000000006,8.65309582797558,0.06134217032060672
792,2024-07-07,897.259724,62.080420000000004,14.45318385410408,0.06918890744727109
1046,2024-07-07,472.24196,34.606532,13.646035378523337,0.07328135771755649
834,2024-07-08,412.590344,25.360512,8.65309582797558,0.061466566944184224
641,2024-07-09,63.379842000000004,14.265288000000002,4.442941635668344,0.22507610542796874
907,2024-07-09,3263.440492,204.469128,8.65309582797558,0.06265446803802176
952,2024-07-09,1780.8492860000001,84.53504000000001,8.65309582797558,0.047468946791042486
1097,2024-07-09,33.554034,17.699524,1.895759117589829,0.5274931771243958
1215,2024-07-09,1207.945224,85.591728,14.112873430946504,0.07085729244954571
559,2024-07-10,684.750842,44.116724000000005,8.65309582797558,0.06442741110203702
496,2024-07-11,1000.40731,70.798096,14.130426756109374,0.07076927096824193
625,2024-07-11,785.412944,52.041884,8.65309582797558,0.0662605377178505
432,2024-07-12,1114.739574,81.10080400000001,13.745111256850176,0.07275313973916567
431,2024-07-13,211.26614,42.267520000000005,4.9983093401268865,0.20006764926930554
606,2024-07-14,474.727444,67.36386,7.0472126151915875,0.14190007519346196
959,2024-07-14,130.48791,9.246020000000001,14.112873430946502,0.07085729244954572
1050,2024-07-01,1240.256516,87.17676,14.226916852610717,0.07028929812129284
840,2024-07-02,1052.602474,57.325324,8.65309582797558,0.054460563618245875
1050,2024-07-04,90.720166,8.189332,11.077846886656934,0.09027024928503768
680,2024-07-05,827.666172,59.702872000000006,13.863088060487271,0.07213400042160961
1129,2024-07-05,110.604038,26.681372000000003,4.14536546321531,0.2412332540698017
873,2024-07-06,1323.52023,90.08265200000001,14.692287589401786,0.06806292035294391
840,2024-07-07,1345.889586,80.83663200000001,8.65309582797558,0.060061860081886395
852,2024-07-07,0.0,10.566880000000001,0.0,""
554,2024-07-10,135.458878,11.095224,12.208755587088643,0.08190842980406202
1157,2024-07-10,2842.150954,148.464664,8.65309582797558,0.05223672718405512
653,2024-07-11,549.291964,43.324208000000006,12.678638326175516,0.07887282326963008
878,2024-07-13,0.0,0.0,"",""
880,2024-07-13,73.321778,25.360512,2.8911789320341796,0.34587966483846044
1101,2024-07-13,804.054074,49.664336000000006,8.65309582797558,0.061767407946744644
1106,2024-07-13,338.025824,29.323092000000003,11.527632352004352,0.08674808230036295
880,2024-07-14,0.0,6.6043,0.0,""
1081,2024-07-14,1149.53635,63.929624000000004,8.65309582797558,0.0556133992631029
523,2024-07-01,83.26371400000001,7.660988000000001,10.868534711188687,0.09200872303149965
611,2024-07-01,108.118554,20.605416,5.247093967916008,0.19058168314015744
779,2024-07-01,314.413726,20.341244,8.65309582797558,0.06469578875828086
1125,2024-07-01,867.433916,52.041884,8.65309582797558,0.0599952146671655
619,2024-07-02,1543.485564,105.932972,14.570398006014596,0.06863230500547784
673,2024-07-02,1616.807342,97.47946800000001,8.65309582797558,0.06029133185368724
828,2024-07-02,1216.644418,79.779944,8.65309582797558,0.06557375583175527
346,2024-07-03,1051.3597320000001,66.30717200000001,8.65309582797558,0.06306801561998572
582,2024-07-03,1348.37507,71.59061200000001,8.65309582797558,0.053093989641917666
627,2024-07-03,944.48392,59.967044,8.65309582797558,0.06349186336597451
544,2024-07-05,1111.011348,75.024848,14.8085784592326,0.06752842636131202
919,2024-07-05,64.622584,8.981848000000001,7.194798219698217,0.13898930442026275
995,2024-07-05,1635.448472,100.64953200000001,8.65309582797558,0.06154246601050969
1061,2024-07-05,94.448392,15.057804,6.272388191531779,0.15942890801147785
452,2024-07-06,1183.090384,86.12007200000001,13.737684566729113,0.07279247060468036
510,2024-07-06,820.2097200000001,62.872936,13.04551325549677,0.07665470728632671
658,2024-07-06,648.711324,45.965928000000005,14.112873430946502,0.07085729244954572
673,2024-07-06,1198.003288,96.158608,12.458617204608453,0.08026572962126961
924,2024-07-06,842.579076,45.173412000000006,8.65309582797558,0.05361326110120495
570,2024-07-07,636.283904,44.380896,14.336887294929783,0.06975014725502156
702,2024-07-07,1381.929104,87.17676,8.65309582797558,0.06308338086785094
934,2024-07-07,652.43955,46.494272,14.032686650088854,0.0712621912635431
698,2024-07-08,73.321778,15.850320000000002,4.6258862912546865,0.2161747905240378
707,2024-07-08,111.84678,11.095224,10.080623879247502,0.099200209429364
766,2024-07-08,1033.961344,68.948892,8.65309582797558,0.06668420671633929
1008,2024-07-08,1260.140388,80.044116,8.65309582797558,0.06351999885269927
534,2024-07-09,1723.683154,96.686952,8.65309582797558,0.05609322790886892
693,2024-07-09,891.046014,57.589496000000004,8.65309582797558,0.06463133788284922
804,2024-07-09,1353.346038,81.364976,8.65309582797558,0.060121339048099395
1170,2024-07-09,782.92746,53.098572000000004,14.744793136809779,0.06782055134456519
1221,2024-07-09,1477.620238,83.742524,8.65309582797558,0.05667391515518753
1155,2024-07-09,1084.9137660000001,61.023732,8.65309582797558,0.05624754142902082
528,2024-07-10,1353.346038,85.327556,8.65309582797558,0.06304932633940294
688,2024-07-10,924.600048,71.32644,12.962935595832343,0.0771430200055538
762,2024-07-11,1335.94765,75.024848,8.65309582797558,0.05615852387629111
969,2024-07-12,2482.998516,126.01004400000001,8.65309582797558,0.050749141889539495
937,2024-07-02,1260.140388,64.193796,8.65309582797558,0.05094178125810535
998,2024-07-02,1993.358168,122.83998000000001,8.65309582797558,0.06162464025381314
1062,2024-07-05,845.06456,57.325324,14.741557500835059,0.06783543733037391
1078,2024-07-08,866.191174,58.382012,14.836610529969402,0.06740083915932396
910,2024-07-09,983.008922,54.419432,8.65309582797558,0.05536005908194595
1104,2024-07-10,2430.803352,156.389824,8.65309582797558,0.06433668271492494
540,2024-07-11,1109.768606,72.911472,8.65309582797558,0.06569970677292704
836,2024-07-11,58.408874,16.114492000000002,3.624617766417954,0.27589115996312485
861,2024-07-12,73.321778,7.132644000000001,10.279747313899303,0.09727865573581701
570,2024-07-13,58.408874,30.908124,1.8897579807820104,0.5291682904210755
680,2024-07-14,826.42343,54.947776000000005,8.65309582797558,0.06648864735115266
728,2024-07-14,1765.936382,73.43981600000001,8.65309582797558,0.04158689789086638
773,2024-07-14,615.15729,37.512424,8.65309582797558,0.0609802153202151
957,2024-07-14,769.257298,56.268636,13.671155952669618,0.07314670416035494
1146,2024-07-14,0.0,0.0,"",""
678,2024-07-01,0.0,2.6417200000000003,0.0,""
906,2024-07-01,801.56859,46.2301,8.65309582797558,0.0576745403659093
1207,2024-07-01,976.795212,56.268636,8.65309582797558,0.057605356075394035
396,2024-07-02,1287.480712,105.932972,12.153729737706216,0.0822792691281887
1139,2024-07-02,2212.08076,120.19826,8.65309582797558,0.05433719336720781
399,2024-07-04,324.355662,20.869588,8.65309582797558,0.06434167935073691
610,2024-07-04,1248.95571,86.912588,14.370251061906014,0.06958820661462847
906,2024-07-04,0.0,10.566880000000001,0.0,""
897,2024-07-05,668.595196,30.115608,8.65309582797558,0.04504311155714616
617,2024-07-06,801.56859,44.909240000000004,8.65309582797558,0.05602669635545476
703,2024-07-06,119.30323200000001,21.133760000000002,5.645149372378602,0.1771432311238643
757,2024-07-06,1788.305738,116.499852,8.65309582797558,0.06514537728335579
830,2024-07-06,1065.029894,72.6473,14.660281854934732,0.06821151256811576
854,2024-07-06,1330.976682,63.665452,8.65309582797558,0.04783363439871293
905,2024-07-06,278.374208,24.567996,11.330765765347731,0.08825528836349666
771,2024-07-08,608.94358,42.531692,14.317407828496455,0.06984504541455219
830,2024-07-08,1061.301668,71.85478400000001,14.770090576015091,0.06770439184874626
857,2024-07-08,1923.764616,105.404628,8.65309582797558,0.054790813347613834
1193,2024-07-08,1215.401676,71.85478400000001,8.65309582797558,0.05912019492722833
1090,2024-07-09,1216.644418,77.93074,8.65309582797558,0.06405383433896623
1187,2024-07-09,603.972612,39.889972,8.65309582797558,0.06604599481408273
1196,2024-07-09,0.0,6.075956000000001,0.0,""
337,2024-07-10,423.775022,30.908124,13.710797264822672,0.07293521891434178
469,2024-07-10,538.107286,34.078188000000004,8.65309582797558,0.06332972789370483
533,2024-07-10,1716.226702,98.007812,8.65309582797558,0.05710656516751946
917,2024-07-11,707.120198,54.683604,12.93111913399124,0.07733282708465358
337,2024-07-13,0.0,3.698408,0.0,""
849,2024-07-14,996.679084,71.59061200000001,13.921924343934927,0.07182915057541231
680,2024-07-03,403.89115,50.19268,8.04681379834669,0.12427278983458787
1089,2024-07-04,765.529072,51.513540000000006,14.86073509993683,0.06729142221263676
998,2024-07-11,1248.95571,69.741408,8.65309582797558,0.05583977673635842
1054,2024-07-11,1209.187966,76.60988,8.65309582797558,0.0633564690967161
1193,2024-07-11,1442.823462,101.442048,14.223130254625774,0.07030801111272753
681,2024-07-12,615.15729,30.115608,8.65309582797558,0.04895594751059522
